Year,Mileage,Price,Model,Number of Doors,Color,Air Condition Type,Fuel Type,Horse Power,Location,Seller Location,Total Weight,Gear Shift
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-11,265000 km,945000,FORD Focus  1.6 Trend Plus,5,Sötétkék,Manuális klíma,Benzin,"85kW kW, 116LE",Üllés,Üllés,1825 KG,Manuális (5 fokozatú)
2005-11,243000 km,898000,FORD Focus 1.6 Ambiente,5,Óceánkék,Manuális klíma,Benzin,"85kW kW, 116LE",Budapest,Budapest,1710 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,298000 km,1290000,FORD Focus C-Max 2.0 TDCi Trend,5,Sötétkék,Digitális klíma,Dízel,"100kW kW, 136LE",Érd,Érd - Parkváros,1990 KG,Manuális (6 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2005-12,370000 km,550000,FORD Focus  1.6 TDCi Ambiente,5,Ezüst (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Gödöllő,Gödöllő,1880 KG,Manuális (5 fokozatú)
2005-12,197100 km,1499000,FORD Focus 1.6 Ghia,5,Ezüst,Digitális kétzónás klíma,Benzin,"85kW kW, 116LE",Kecskemét,Kecskemét - Hetényegyháza,1740 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-03,232000 km,775000,FORD Focus 1.6 TDCi Ambiente,5,Kék (metál),Manuális klíma,Dízel,"66kW kW, 90LE",Érd,Érd,1790 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
2006-04,152000 km,1390000,FORD Focus 1.6 Collection,3,Ezüst (metál),Manuális klíma,Benzin,"74kW kW, 101LE",Cser,Budapest,1720 KG,Manuális (5 fokozatú)
